#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 01 02 14 50 171  6.7  7.9  2.12  7.69  6.25 149 1012.9  24.9  23.8  23.4 99.0 99.00
2017 01 02 15 50 178  5.8  6.7  2.11  7.69  6.30 156 1013.9  24.9  23.8  23.5 99.0 99.00
2017 01 02 16 50 183  8.3  9.9  2.18  7.69  6.22 163 1013.4  25.4  23.8  23.5 99.0 99.00
2017 01 02 17 50 191  7.6  9.0  2.25  7.69  6.12 169 1013.1  25.4  23.9  23.6 99.0 99.00
2017 01 02 18 50 188  7.7  9.1  2.21  7.69  6.03 155 1012.2  25.4  23.9  23.6 99.0 99.00
2017 01 02 19 50 193  7.1  8.0  1.93  7.14  5.78 152 1011.7  25.3  23.9  23.5 99.0 99.00
2017 01 02 20 50 211  4.9  6.1  1.76  7.69  5.60 160 1012.3  25.1  24.0  23.6 99.0 99.00
2017 01 02 21 50 204  5.3  6.9  1.78  7.14  5.70 172 1012.3  25.2  24.0  23.6 99.0 99.00
2017 01 02 22 50 210  3.8  4.4  1.94  7.69  6.06 157 1012.6  25.0  24.1  23.6 99.0 99.00
2017 01 02 23 50 201  4.0  5.1  1.70  7.69  5.78 143 1012.7  24.8  24.1  23.7 99.0 99.00
2017 01 03 00 50 249  2.3  3.0  1.88  7.69  6.15 143 1013.4  24.5  24.0  23.5 99.0 99.00
2017 01 03 01 50 283  2.3  3.1  1.91  7.69  6.10 123 1014.0  24.3  24.1  23.4 99.0 99.00
2017 01 03 02 50 334  2.7  3.7  1.94  7.69  6.30 144 1013.9  23.5  24.1  22.3 99.0 99.00
2017 01 03 03 50   1  1.1  2.1  1.90  7.69  6.23 140 1014.0  23.4  24.0  22.0 99.0 99.00
2017 01 03 04 50  25  1.6  2.2  1.87  7.69  6.19 142 1014.1  23.3  24.0  21.9 99.0 99.00
2017 01 03 05 50 337  1.1  1.9  1.94  7.69  6.23 130 1014.4  23.2  23.9  21.9 99.0 99.00
2017 01 03 06 50 296  1.1  2.0  1.78  7.69  6.12 136 1014.6  23.2  23.9  21.9 99.0 99.00
2017 01 03 07 50 279  2.6  3.3  1.78  8.33  6.08 109 1015.0  23.2  23.8  21.8 99.0 99.00
2017 01 03 08 50 328  1.8  2.5  1.65  7.14  6.10 139 1014.5  23.2  23.8  21.6 99.0 99.00
2017 01 03 09 50  19  0.5  1.0  1.62  7.69  6.01 121 1014.3  23.1  23.8  21.5 99.0 99.00
2017 01 03 10 50 328  3.6  4.3  1.66  7.69  5.93 122 1014.8  23.3  23.8  21.6 99.0 99.00
2017 01 03 11 50 326  3.2  3.9  1.56  7.69  5.82 111 1014.4  23.1  23.7  21.2 99.0 99.00
2017 01 03 12 50 341  4.5  5.3  1.47  7.69  5.94 117 1015.0  23.1  23.7  20.6 99.0 99.00
2017 01 03 13 50 350  3.6  4.4  1.35  7.14  5.79 132 1015.6  23.1  23.7  20.0 99.0 99.00
2017 01 03 14 50 343  3.0  3.8  1.22  7.69  5.74 130 1015.9  23.2  23.7  19.8 99.0 99.00
2017 01 03 15 50   6  2.9  3.4  1.26  7.14  5.96 116 1016.6  23.1  23.7  19.4 99.0 99.00
2017 01 03 16 50  16  2.8  3.3  1.20  7.69  6.04 116 1017.2  23.2  23.8  18.2 99.0 99.00
2017 01 03 17 50  56  2.7  3.4  1.17  7.69  6.15 140 1016.5  23.3  24.0  17.9 99.0 99.00
2017 01 03 18 50   4  3.1  4.0  1.10  7.69  5.90 145 1015.5  23.3  24.1  18.3 99.0 99.00
2017 01 03 19 50   1  3.0  3.6  1.04  7.69  5.91 144 1014.9  23.5  24.2  18.8 99.0 99.00
2017 01 03 20 50   9  1.8  2.7  1.06  7.14  5.92 129 1014.8  23.7  24.3  18.6 99.0 99.00
2017 01 03 21 50 360  3.9  4.9  0.97  6.67  5.87 116 1015.1  23.7  24.3  18.1 99.0 99.00
2017 01 03 22 50  19  3.0  3.6  0.93  7.14  5.79 135 1015.1  23.7  24.2  17.6 99.0 99.00
2017 01 03 23 50  23  3.7  4.2  0.92  7.14  5.63 138 1015.0  23.4  24.1  16.3 99.0 99.00
2017 01 04 00 50  27  3.1  3.9  0.94  6.67  5.69 139 1015.4  23.5  24.0  16.0 99.0 99.00
2017 01 04 01 50  16  4.2  5.0  0.87  6.67  5.60 127 1015.7  23.4  24.0  16.6 99.0 99.00
2017 01 04 02 50  26  4.0  4.7  0.95  6.67  5.68 134 1015.7  23.3  23.9  17.0 99.0 99.00
2017 01 04 03 50  20  4.0  4.8  0.96  6.67  5.61 116 1015.8  23.3  24.0  17.3 99.0 99.00
2017 01 04 04 50  20  3.5  4.3  0.87  6.67  5.38 116 1016.0  23.4  23.9  17.1 99.0 99.00
2017 01 04 05 50  20  2.0  2.9  0.82  6.25  5.34 115 1015.9  23.4  23.9  16.7 99.0 99.00
2017 01 04 06 50   3  3.5  4.1  0.74  6.25  5.28 118 1015.8  23.5  23.8  16.7 99.0 99.00
2017 01 04 07 50 357  5.3  6.2  0.78  6.25  5.28 117 1015.7  23.5  24.0  16.8 99.0 99.00
2017 01 04 08 50   2  3.9  4.6  0.83  6.25  4.94 123 1015.4  23.4  24.0  16.0 99.0 99.00
2017 01 04 09 50 358  4.6  5.6  0.78  6.67  5.04 106 1015.4  23.5  24.0  15.3 99.0 99.00
2017 01 04 10 50 360  5.4  6.4  0.85  6.67  4.85 106 1015.5  23.7  24.0  14.7 99.0 99.00
2017 01 04 11 50  18  5.5  6.6  0.85  6.67  4.66 104 1015.7  23.3  23.9  15.7 99.0 99.00
2017 01 04 12 50  26  6.6  8.8  0.84  6.67  4.58 102 1016.2  23.2  24.0  15.2 99.0 99.00
2017 01 04 13 50  21  8.6  9.8  0.93  6.67  4.00  99 1016.8  22.2  24.1  16.9 99.0 99.00
2017 01 04 14 50  28  7.7  9.3  1.02  4.00  4.08 359 1017.4  21.9  24.1  16.6 99.0 99.00
2017 01 04 15 50  37  6.1  7.2  1.05  4.55  4.18 360 1017.9  21.7  24.0  16.4 99.0 99.00
2017 01 04 16 50  31  6.4  7.5  1.06  5.26  4.45   4 1017.8  21.6  24.1  16.2 99.0 99.00
2017 01 04 17 50  22  6.3  7.9  1.20  5.56  4.62   5 1017.0  21.4  24.1  16.1 99.0 99.00
2017 01 04 18 50  29  5.9  7.1  1.09  5.88  4.53  12 1016.4  21.2  24.1  15.9 99.0 99.00
2017 01 04 19 50  37  5.1  6.4  1.15  6.67  4.93   4 1015.4  21.1  24.1  15.7 99.0 99.00
2017 01 04 20 50  38  5.3  6.8  1.29  7.14  5.33   2 1015.1  21.2  24.1  15.8 99.0 99.00
2017 01 04 21 50  30  4.5  5.6  1.38  7.69  5.64 348 1015.0  21.0  24.1  15.7 99.0 99.00
2017 01 04 22 50  39  4.8  6.0  1.36  7.14  5.68 354 1015.0  21.0  24.1  15.6 99.0 99.00
2017 01 04 23 50  37  4.9  6.6  1.25  6.67  5.57 348 1014.9  20.8  24.1  15.5 99.0 99.00
2017 01 05 00 50  45  5.4  6.7  1.32  7.14  5.53 346 1014.5  20.9  24.1  15.4 99.0 99.00
2017 01 05 01 50  58  5.9  6.7  1.17  7.14  5.35 357 1015.0  21.0  24.1  15.1 99.0 99.00
2017 01 05 02 50  63  6.5  8.0  1.01  6.67  4.82 358 1014.7  21.1  24.0  15.6 99.0 99.00
2017 01 05 03 50  77  4.9  5.7  1.05  6.67  4.82 358 1015.0  21.2  24.0  15.5 99.0 99.00
2017 01 05 04 50  98  4.6  5.6  1.00  6.67  4.94  13 1015.1  21.2  24.0  15.5 99.0 99.00
2017 01 05 05 50 109  4.4  5.6  0.90  6.25  4.69 355 1014.4  21.2  24.0  15.9 99.0 99.00
2017 01 05 06 50 109  3.1  4.0  0.89  6.25  4.84 358 1014.4  21.3  23.9  16.1 99.0 99.00
2017 01 05 07 50 138  4.5  5.6  0.82  5.88  4.69   7 1013.5  21.4  23.8  16.3 99.0 99.00
2017 01 05 08 50 147  4.7  6.2  0.75  5.88  4.57  13 1012.9  21.6  23.8  16.7 99.0 99.00
2017 01 05 09 50 157  5.5  6.5  0.69  5.56  4.39  16 1012.5  21.8  23.8  17.0 99.0 99.00
2017 01 05 10 50 162  4.8  6.4  0.70  5.56  4.39  16 1012.2  22.1  23.7  17.4 99.0 99.00
2017 01 05 11 50 166  5.4  6.4  0.68  5.26  4.18  16 1012.2  22.4  23.7  17.6 99.0 99.00
2017 01 05 12 50 170  4.2  5.3  0.67  5.26  4.28 358 1012.6  22.8  23.7  17.9 99.0 99.00
2017 01 05 13 50 169  4.5  5.2  0.62  3.23  4.11 146 1012.9  23.1  23.7  18.1 99.0 99.00
2017 01 05 14 50 164  5.0  5.7  0.64  3.45  4.00 138 1013.0  23.4  23.8  18.4 99.0 99.00
2017 01 05 15 50 163  5.2  6.2  0.63  7.14  4.31 125 1013.4  23.7  24.0  19.0 99.0 99.00
2017 01 05 16 50 176  5.1  5.7  0.58  3.85  4.11 159 1013.5  23.7  24.1  19.4 99.0 99.00
2017 01 05 17 50 168  3.9  4.8  0.62  3.70  4.14 160 1012.5  23.8  24.1  19.6 99.0 99.00
2017 01 05 18 50 171  4.4  5.1  0.61  3.85  4.10 161 1011.2  23.8  24.1  19.9 99.0 99.00
2017 01 05 19 50 177  4.4  5.1  0.55  4.17  4.10 173 1010.5  23.9  24.1  20.3 99.0 99.00
2017 01 05 20 50 169  4.8  5.9  0.54  3.85  4.01 163 1009.8  24.1  24.2  20.8 99.0 99.00
2017 01 05 21 50 165  5.1  6.2  0.54  3.85  4.03 156 1009.5  24.3  24.2  21.1 99.0 99.00
2017 01 05 22 50 162  6.0  7.0  0.61  4.00  3.92 164 1009.3  24.2  24.2  21.2 99.0 99.00
2017 01 05 23 50 159  5.0  5.7  0.59  4.00  3.79 163 1009.5  24.0  24.2  21.6 99.0 99.00
2017 01 06 00 50 155  4.2  5.2  0.57  4.00  3.80 182 1010.1  24.0  24.2  21.7 99.0 99.00
2017 01 06 01 50 148  4.3  5.1  0.55  4.00  3.88 179 1010.3  24.0  24.1  21.8 99.0 99.00
2017 01 06 02 50 143  4.0  4.6  0.51  4.00  3.90 186 1010.8  24.0  24.1  22.0 99.0 99.00
2017 01 06 03 50 133  3.7  4.3  0.53  3.70  3.96 178 1011.0  24.0  24.1  22.2 99.0 99.00
2017 01 06 04 50 140  4.5  5.3  0.56  3.85  3.92 185 1010.9  24.0  24.1  22.2 99.0 99.00
2017 01 06 05 50 142  3.8  4.7  0.52  4.17  4.05 187 1010.7  24.0  24.1  22.2 99.0 99.00
2017 01 06 06 50 150  4.8  5.7  0.53  4.35  4.12 197 1010.1  24.1  24.1  22.3 99.0 99.00
2017 01 06 07 50 145  4.2  5.1  0.53  4.17  3.93 178 1009.8  24.0  24.1  22.2 99.0 99.00
2017 01 06 08 50 151  3.9  4.8  0.55  4.17  4.05 184 1009.7  24.1  24.0  22.4 99.0 99.00
2017 01 06 09 50 154  4.8  6.1  0.56  5.00  4.08 190 1009.6  24.1  24.0  22.4 99.0 99.00
2017 01 06 10 50 143  3.6  4.6  0.55  4.76  4.16 208 1009.7  24.1  23.9  22.4 99.0 99.00
2017 01 06 11 50 160  4.2  4.8  0.51  4.55  4.12 193 1009.8  24.2  23.9  22.5 99.0 99.00
2017 01 06 12 50 168  2.3  2.9  0.55  4.76  4.24 212 1010.4  24.1  23.8  22.6 99.0 99.00
2017 01 06 13 50 140  3.7  4.2  0.56  5.00  4.24 180 1010.9  24.2  23.8  22.7 99.0 99.00
2017 01 06 14 50 159  2.7  3.2  0.56  4.00  4.21 175 1011.7  24.2  24.0  22.8 99.0 99.00
2017 01 06 15 50 153  3.4  4.2  0.60  4.35  4.23 183 1011.9  24.2  24.0  22.9 99.0 99.00
2017 01 06 16 50 165  2.4  3.0  0.67  6.67  4.52 351 1011.9  24.3  24.2  22.9 99.0 99.00
2017 01 06 17 50 136  3.0  4.0  0.91  6.67  5.11 350 1010.9  24.3  24.3  22.9 99.0 99.00
2017 01 06 18 50 182  3.5  4.3  1.06  6.67  5.46 346 1010.0  24.4  24.4  23.0 99.0 99.00
2017 01 06 19 50 294  3.1  6.0  1.32  6.67  5.66 348 1009.8  24.3  24.5  22.8 99.0 99.00
2017 01 06 20 50  13 10.3 12.0  1.72  7.69  5.10 350 1009.8  20.8  24.4  19.3 99.0 99.00
2017 01 06 21 50   9 12.3 14.4  2.01  7.69  5.15 354 1010.3  20.1  24.3  18.5 99.0 99.00
2017 01 06 22 50  11 12.1 15.3  2.14  7.69  5.19 358 1011.3  20.0  24.3  18.0 99.0 99.00
2017 01 06 23 50   5 13.8 16.6  2.24  8.33  5.22 359 1012.6  19.3  24.2  17.5 99.0 99.00
2017 01 07 00 50   4 15.0 17.6  2.30  7.69  5.16 359 1014.3  18.7  24.3  16.2 99.0 99.00
2017 01 07 01 50   3 15.0 18.1  2.68  7.69  5.46   5 1016.4  17.9  24.2  15.5 99.0 99.00
2017 01 07 02 50   7 15.2 18.4  2.88  8.33  5.88   9 1017.6  17.2  24.2  14.4 99.0 99.00
2017 01 07 03 50   4 14.6 18.0  3.37  8.33  6.29   1 1019.2  16.7  24.1  14.3 99.0 99.00
2017 01 07 04 50   7 15.0 18.3  3.67  9.09  6.44  11 1020.1  16.3  24.1  13.5 99.0 99.00
2017 01 07 05 50   6 15.6 19.3  3.82  9.09  6.52 360 1021.0  15.6  24.1  13.1 99.0 99.00
2017 01 07 06 50   4 14.1 17.2  3.96  9.09  6.89   5 1021.9  15.7  24.0  12.9 99.0 99.00
2017 01 07 07 50   1 14.3 17.3  4.35 10.00  7.18   4 1022.8  15.2  24.0  12.3 99.0 99.00
2017 01 07 08 50   6 14.4 16.8  4.09  9.09  6.92   4 1023.4  14.5  24.0  11.9 99.0 99.00
2017 01 07 09 50   3 15.0 18.0  4.16 10.00  7.07   7 1024.2  14.2  23.9  11.6 99.0 99.00
2017 01 07 10 50   1 13.6 16.5  4.06 10.00  7.12   8 1025.4  14.4  23.9  11.4 99.0 99.00
2017 01 07 11 50   9 13.5 17.0  3.92 10.00  6.80 360 1026.7  13.9  23.9  10.4 99.0 99.00
2017 01 07 12 50 356 12.5 16.1  3.39  9.09  6.44 356 1028.3  13.6  23.9   9.5 99.0 99.00
2017 01 07 13 50   7 12.7 16.7  4.12  9.09  7.22 360 1029.9  13.8  23.9   8.5 99.0 99.00
2017 01 07 14 50   1 13.6 17.5  3.89 10.00  6.96   9 1031.1  13.3  23.9   8.2 99.0 99.00
2017 01 07 15 50   6 13.2 16.4  4.10  9.09  6.95 356 1032.3  12.8  23.9   8.1 99.0 99.00
2017 01 07 16 50  13 12.7 15.2  3.72  9.09  6.89   1 1032.7  12.9  23.9   7.6 99.0 99.00
2017 01 07 17 50  16 12.3 16.3  3.46  9.09  6.53   7 1032.1  13.1  23.9   7.7 99.0 99.00
2017 01 07 18 50  22 14.1 17.4  3.44  9.09  6.49   5 1031.2  13.3  23.9   7.7 99.0 99.00
2017 01 07 19 50  28 13.2 17.1  3.45  9.09  6.57   7 1031.0  13.0  24.0   7.7 99.0 99.00
2017 01 07 20 50  21 12.8 15.6  3.58  8.33  6.75   8 1031.5  12.8  24.0   7.0 99.0 99.00
2017 01 07 21 50  18 13.1 17.6  3.40  9.09  6.56   6 1031.6  13.2  24.1   7.7 99.0 99.00
2017 01 07 22 50  16 12.8 16.3  3.41  9.09  6.69  14 1032.7  13.1  24.1   7.1 99.0 99.00
2017 01 07 23 50  22 12.8 17.3  3.51  9.09  6.60  16 1033.4  13.0  24.2   6.7 99.0 99.00
2017 01 08 00 50  19 11.5 14.5  3.35  9.09  6.66  17 1033.9  13.5  24.2   7.7 99.0 99.00
2017 01 08 01 50  19 11.6 14.5  3.45  8.33  6.55  13 1034.6  13.3  24.2   7.4 99.0 99.00
2017 01 08 02 50  20 10.8 14.7  2.89  8.33  6.37  21 1035.6  13.6  24.2   7.3 99.0 99.00
2017 01 08 03 50  26 10.3 13.7  3.02  8.33  6.35  21 1036.1  13.7  24.2   7.4 99.0 99.00
2017 01 08 04 50  14 10.0 12.9  2.95  9.09  6.47  27 1036.4  13.8  24.2   7.5 99.0 99.00
2017 01 08 05 50  34  9.4 11.9  2.91  9.09  6.37  34 1036.1  14.1  24.1   7.0 99.0 99.00
2017 01 08 06 50  28  9.3 12.3  2.90  9.09  6.59  40 1035.8  14.4  24.1   7.2 99.0 99.00
2017 01 08 07 50  17  8.6 11.1  2.82  8.33  6.52  36 1035.7  14.2  24.0   7.0 99.0 99.00
2017 01 08 08 50  35  7.7  9.6  2.81  9.09  6.57  47 1035.4  14.5  24.0   5.9 99.0 99.00
2017 01 08 09 50  16  7.7 10.0  2.44  8.33  6.37  42 1035.4  14.5  23.9   6.6 99.0 99.00
2017 01 08 10 50  23  7.3  9.9  2.84  8.33  6.66  28 1035.4  14.6  23.8   6.1 99.0 99.00
2017 01 08 11 50  30  6.2  9.0  2.30  8.33  6.23  40 1035.5  14.7  23.8   5.7 99.0 99.00
2017 01 08 12 50  28  6.1  8.8  2.46  7.69  6.41  36 1035.7  14.8  23.7   6.8 99.0 99.00
2017 01 08 13 50  56  4.5  6.8  2.30  7.69  6.22  27 1035.9  14.9  23.6   5.4 99.0 99.00
2017 01 08 14 50  47  6.3  8.4  2.21  7.69  6.24  31 1036.6  15.3  23.5   6.3 99.0 99.00
2017 01 08 15 50  47  5.2  8.3  2.08  7.14  6.23  19 1037.3  15.3  23.4   6.0 99.0 99.00
2017 01 08 16 50  80  3.2  8.9  1.98  7.69  6.10  32 1037.3  15.2  23.5   6.0 99.0 99.00
2017 01 08 17 50  47  5.2  7.3  2.16  7.69  6.46  26 1036.4  15.4  23.4   7.0 99.0 99.00
2017 01 08 18 50  85  3.6  5.3  1.89  7.69  6.08  31 1035.2  15.7  23.5   5.5 99.0 99.00
2017 01 08 19 50  61  3.2  5.0  1.84  7.69  6.31  38 1034.3  15.7  23.5   6.9 99.0 99.00
2017 01 08 20 50  51  2.9  4.6  1.91  8.33  6.38  54 1033.8  16.0  23.6   7.4 99.0 99.00
2017 01 08 21 50  81  2.3  4.0  1.68  7.69  6.15  39 1033.7  16.5  23.6   6.4 99.0 99.00
2017 01 08 22 50  71  3.5  5.2  1.58  8.33  6.26  48 1033.6  16.6  23.7   7.0 99.0 99.00
2017 01 08 23 50  58  3.4  4.8  1.64  7.14  6.16  41 1033.6  16.9  23.8   7.7 99.0 99.00
2017 01 09 00 50  78  3.7  6.3  1.56  7.69  6.19  58 1033.3  17.1  23.8   8.1 99.0 99.00
2017 01 09 01 50  72  4.3  6.5  1.55  8.33  6.23  65 1033.6  17.2  23.8   8.7 99.0 99.00
2017 01 09 02 50  66  3.5  5.5  1.57  8.33  6.33  57 1033.5  17.4  23.7   9.3 99.0 99.00
2017 01 09 03 50 124  5.9  8.4  1.39  8.33  6.00  78 1033.1  18.4  23.7   7.2 99.0 99.00
2017 01 09 04 50 137  6.2  7.8  1.35  7.14  5.77  57 1032.6  18.6  23.7   9.0 99.0 99.00
2017 01 09 05 50 136  5.4  7.0  1.43  7.69  5.61  61 1032.3  18.8  23.7   9.4 99.0 99.00
2017 01 09 06 50 116  4.9  6.2  1.32  7.69  5.55  61 1032.2  18.7  23.8   9.8 99.0 99.00
2017 01 09 07 50 110  3.3  5.1  1.29  7.69  5.62  65 1031.9  18.8  23.8   9.9 99.0 99.00
2017 01 09 08 50 143  2.5  4.5  1.18  7.69  5.59  68 1031.5  18.8  23.8  10.3 99.0 99.00
2017 01 09 09 50 131  4.5  6.7  1.16  7.14  5.71  68 1030.8  19.0  23.9  10.6 99.0 99.00
2017 01 09 10 50 126  4.7  6.2  1.15  7.69  5.87  71 1030.4  19.2  23.9  11.1 99.0 99.00
2017 01 09 11 50 129  4.7  6.2  1.17  7.69  5.75  78 1030.2  19.5  23.9  11.2 99.0 99.00
2017 01 09 12 50 134  4.3  5.6  1.16  6.67  5.80  74 1030.6  19.9  23.9  11.1 99.0 99.00
2017 01 09 13 50 139  3.1  4.5  1.03  6.67  5.64  57 1031.0  20.2  23.9  10.5 99.0 99.00
2017 01 09 14 50 131  2.7  5.0  1.05  6.67  5.76  62 1031.3  20.1  23.9  10.2 99.0 99.00
2017 01 09 15 50 152  3.8  5.2  1.11  7.14  5.95  69 1031.5  20.7  23.9   9.7 99.0 99.00
2017 01 09 16 50 151  5.0  7.0  1.17  7.14  5.71  66 1031.2  21.2  23.9  10.2 99.0 99.00
2017 01 09 17 50 138  5.3  7.1  1.14  7.69  5.58  77 1030.3  21.2  23.9  11.8 99.0 99.00
2017 01 09 18 50 141  5.5  7.0  1.09  7.69  5.37  64 1029.1  21.4  23.9  11.7 99.0 99.00
2017 01 09 19 50 149  5.8  7.1  1.11  7.69  5.28  70 1028.0  21.4  23.9  12.1 99.0 99.00
2017 01 09 20 50 153  4.7  6.5  1.22  8.33  5.51  70 1027.4  21.6  23.9  11.4 99.0 99.00
2017 01 09 21 50 139  6.2  7.7  1.11  7.69  5.26  77 1026.8  21.5  23.9  12.7 99.0 99.00
2017 01 09 22 50 137  6.6  8.0  1.11  8.33  5.41  86 1026.5  21.7  23.8  12.6 99.0 99.00
2017 01 09 23 50 137  7.0  8.8  1.11  8.33  5.14  71 1026.4  21.7  23.8  13.3 99.0 99.00
2017 01 10 00 50 134  7.7  9.1  1.17  8.33  5.08  83 1026.6  21.8  23.8  13.6 99.0 99.00
2017 01 10 01 50 134  8.3 10.6  1.21  7.69  4.88  76 1026.7  22.0  23.7  13.8 99.0 99.00
2017 01 10 02 50 142  8.5 10.9  1.26  7.69  4.89  80 1026.8  22.1  23.7  14.5 99.0 99.00
2017 01 10 03 50 143  8.9 10.6  1.38  7.69  4.93  78 1026.9  22.1  23.7  14.8 99.0 99.00
2017 01 10 04 50 138  8.8 10.7  1.43  4.55  4.79 137 1026.6  22.1  23.6  15.4 99.0 99.00
2017 01 10 05 50 142  9.4 11.7  1.64  5.56  5.02 114 1025.9  22.2  23.6  15.8 99.0 99.00
2017 01 10 06 50 144 10.8 12.3  1.79  5.88  5.02 123 1025.0  22.1  23.6  15.6 99.0 99.00
2017 01 10 07 50 146 10.9 13.3  1.91  5.88  5.17 143 1024.3  22.3  23.6  16.1 99.0 99.00
2017 01 10 08 50 148 11.0 13.5  1.91  6.25  5.35 136 1023.2  22.4  23.5  16.3 99.0 99.00
2017 01 10 09 50 150 11.2 13.6  2.03  6.25  5.31 135 1022.4  22.5  23.5  15.9 99.0 99.00
2017 01 10 10 50 157 11.3 13.8  2.09  5.88  5.40 141 1021.7  22.6  23.5  16.1 99.0 99.00
2017 01 10 11 50 157 10.6 12.5  2.11  5.88  5.33 149 1022.3  22.6  23.5  16.3 99.0 99.00
