#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 02 21 13 50 999  4.8  5.6  1.29  7.69  5.55  87 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 21 14 50 999  5.1  5.9  1.12  7.69  5.30  95 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 21 15 50 999  4.8  5.5  1.18  7.69  5.34  96 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 21 16 50 999  3.9  4.6  1.22  7.69  5.50  87 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 21 17 50 999  3.2  3.9  1.17  7.14  5.56  83 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 21 18 50 999  1.4  2.2  1.16  7.69  5.63 100 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 21 19 50 999  2.7  3.3  1.15  7.69  5.57 110 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 21 20 50 999  1.5  2.1  1.06  7.69  5.46 108 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 21 21 50 999  2.1  2.9  1.15  7.69  5.74 106 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 21 22 50 999  2.0  2.5  1.20  7.69  5.85 100 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 21 23 50 999  2.4  3.1  1.09  7.14  5.54  96 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 22 00 50 999  2.9  3.6  1.03  7.69  5.61 104 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 22 01 50 999  3.7  4.4  0.94  6.67  5.38 100 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 22 02 50 999  3.1  3.7  0.99  7.14  5.40  94 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 22 03 50 999  4.0  5.0  0.97  7.69  5.28  87 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 22 04 50 999  2.5  3.2  1.01  5.26  5.20  83 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 22 05 50 999  3.7  4.7  1.04  6.67  5.36  97 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 22 06 50 999  3.6  4.5  1.03  6.25  5.17 115 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 22 07 50 999  6.5  7.6  1.05  6.67  5.11 113 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 22 08 50 999  5.4  6.3  1.02  6.25  4.98  93 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 22 09 50 999  6.1  7.5  1.05  6.67  4.98 124 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 22 10 50 999  6.4  7.6  1.09  7.14  4.87 117 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 22 11 50 999  6.4  7.2  1.13  7.14  4.87 116 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 22 12 50 999  5.3  6.4  1.14  6.25  4.88 126 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 22 13 50 999  6.9  7.8  1.13  7.69  5.13 111 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 22 14 50 999  7.4  8.5  1.13  8.33  4.85 121 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 22 15 50 999  6.8  7.8  1.10  7.14  4.78 115 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 22 16 50 999  6.1  7.3  1.11  8.33  4.94 111 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 22 17 50 999  6.2  7.3  1.04  7.69  4.71  97 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 22 18 50 999  6.7  7.7  1.04  7.69  4.72 110 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 22 19 50 999  7.2  8.1  1.00  7.69  4.82 108 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 22 20 50 999  6.1  7.0  1.00  7.69  4.64 112 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 22 21 50 999  4.2  4.9  0.97  7.14  4.92 123 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 22 22 50 999  3.8  4.3  0.89  7.69  4.95 110 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 22 23 50 999  2.0  2.4  0.85  7.69  4.99 107 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 23 00 50 999  2.1  2.7  0.92  7.14  5.10 106 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 23 01 50 999  1.8  2.5  0.82  6.67  5.09 122 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 23 02 50 999  3.5  4.1  0.81  7.14  5.26 114 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 23 03 50 999  4.1  4.8  0.89  7.14  5.24  95 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 23 04 50 999  5.4  6.4  0.86  6.67  5.21  95 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 23 05 50 999  6.6  7.8  0.84  6.67  4.86  98 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 23 06 50 999  5.9  6.8  0.85  6.67  4.63 103 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 23 07 50 999  5.9  6.8  0.81  7.14  4.63  92 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 23 08 50 999  6.7  8.5  0.80  7.69  4.59 113 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 23 09 50 999  7.8  9.4  0.85  6.25  4.41 109 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 23 10 50 999 10.7 13.4  0.91  6.67  4.19 116 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 23 11 50 999  9.5 11.3  1.13  4.35  4.20 153 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 23 12 50 999  7.7  9.3  1.19  4.55  4.21 155 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 23 13 50 999  8.5 10.3  1.13  5.00  4.31 136 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 23 14 50 999  8.5 10.1  1.22  4.55  4.35 145 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 23 15 50 999  8.7 10.5  1.30  5.00  4.43 167 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 23 16 50 999  7.2  8.5  1.35  5.56  4.57 156 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 23 17 50 999  7.9  9.0  1.30  6.25  4.57 127 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 23 18 50 999  8.2  9.4  1.19  5.26  4.47 161 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 23 19 50 999  8.3  9.5  1.25  5.00  4.40 167 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 23 20 50 999  8.3  9.8  1.22  5.56  4.43 154 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 23 21 50 999  9.4 11.8  1.27  5.88  4.46 143 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 23 22 50 999  8.4 10.1  1.27  5.88  4.39 143 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 23 23 50 999  7.8  9.5  1.14  6.25  4.43 147 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 24 00 50 999  7.4  8.6  1.20  6.67  4.50 118 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 24 01 50 999  5.3  6.4  1.22  6.25  4.63 135 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 24 02 50 999  9.7 11.9  1.11  6.25  4.57 138 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 24 03 50 999 13.0 16.0  1.32  5.88  4.21 130 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 24 04 50 999 14.6 17.5  1.78  5.00  4.47 321 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 24 05 50 999 15.3 17.9  2.39  6.25  5.17 319 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 24 06 50 999 14.4 17.5  3.19  7.14  5.83 321 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 24 07 50 999 15.2 17.8  3.20  7.14  6.06 321 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 24 08 50 999 14.4 18.5  3.59  8.33  6.40 325 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 24 09 50 999 13.6 17.0  3.77  8.33  6.70 327 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 24 10 50 999 12.9 15.6  4.06  9.09  7.07 329 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 24 11 50 999 13.4 16.6  4.30  9.09  7.21 325 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 24 12 50 999 13.3 15.8  4.05 10.00  7.31 323 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 24 13 50 999 12.6 16.2  4.08 10.00  7.15 319 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 24 14 50 999 13.6 17.2  4.31 10.00  7.46 319 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 24 15 50 999 12.4 15.1  3.87 10.00  7.05 330 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 24 16 50 999 11.8 15.0  3.95 10.00  7.39 329 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 24 17 50 999 11.8 14.8  3.86  9.09  7.40 328 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 24 18 50 999 12.3 14.9  3.81 10.00  7.36 333 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 24 19 50 999 12.2 15.3  3.52 10.00  6.92 326 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 24 20 50 999 11.5 13.7  3.29  9.09  6.83 336 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 24 21 50 999 11.1 13.9  3.07  9.09  6.60 333 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 24 22 50 999 10.8 14.3  3.11  9.09  6.62 335 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 24 23 50 999 10.4 12.7  2.89  8.33  6.54 325 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 25 00 50 999  9.6 11.2  2.73  8.33  6.23 334 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 25 01 50 999  9.1 12.3  2.44  8.33  5.88 323 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 25 02 50 999  8.6 11.1  2.11  8.33  5.53 328 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 25 03 50 999  8.9 11.6  2.26  8.33  5.87 321 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 25 04 50 999  8.7 10.8  2.22  7.14  5.64 318 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 25 05 50 999  8.8 11.6  1.97  7.14  5.49 324 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 25 06 50 999  7.2  9.9  2.06  7.69  5.54 317 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 25 07 50 999  7.0  9.6  1.74  7.14  5.22 304 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 25 08 50 999  7.1  9.8  1.69  7.14  5.05 314 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 25 09 50 999  7.6  9.7  1.63  7.14  4.97 313 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 25 10 50 999  7.1  9.5  1.58  7.14  5.15 310 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 25 11 50 999  5.9  8.9  1.55  6.67  5.08 313 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 25 12 50 999  5.6  7.9  1.42  6.25  5.03 317 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 25 13 50 999  4.3  5.9  1.39  6.25  5.00 319 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 25 14 50 999  2.2  3.9  1.31  6.67  5.03 326 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 25 15 50 999  1.0  2.2  1.20  6.25  4.89 328 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 25 16 50 999  1.6  2.7  1.18  6.25  5.03 322 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 25 17 50 999  2.3  3.9  1.06  6.25  4.90 328 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 25 18 50 999  1.8  3.5  1.06  5.88  4.87 325 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 25 19 50 999  2.0  3.7  1.05  5.88  4.77 326 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 25 20 50 999  1.6  3.4  0.86  6.25  4.74 338 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 25 21 50 999  2.2  4.1  0.86  6.25  4.81 341 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 25 22 50 999  2.3  4.0  0.86  5.56  4.84 341 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 25 23 50 999  2.7  4.3  0.76  5.56  4.75 333 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 26 00 50 999  2.2  4.4  0.70  5.88  4.68   4 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 26 01 50 999  2.3  4.2  0.57  5.00  4.45 337 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 26 02 50 999  3.7  5.6  0.54  5.26  4.55  11 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 26 03 50 999  3.8  5.5  0.56  5.56  4.56  23 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 26 04 50 999  2.6  3.4  0.55  5.88  4.46  25 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 26 05 50 999  1.9  3.0  0.50  5.26  4.50  37 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 26 06 50 999  1.8  2.9  0.47  5.56  4.43  39 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 26 07 50 999  3.1  4.0  0.46  5.56  4.38  41 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 26 08 50 999  4.2  5.4  0.44  5.26  4.15  34 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 26 09 50 999  2.0  3.6  0.46  5.00  4.27  41 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 26 10 50 999  2.3  3.4  0.44  5.00  4.20  54 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 26 11 50 999  1.1  2.0  0.42  5.00  4.07  65 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 26 12 50 999  2.6  3.6  0.39  3.85  3.97  53 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 26 13 50 999  3.6  4.8  0.38  4.76  4.06  53 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 26 14 50 999  4.1  5.3  0.34  4.35  4.04  63 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 26 15 50 999  3.2  4.3  0.35  6.67  4.07  70 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 26 16 50 999  3.2  4.7  0.32  6.67  3.99  65 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 26 17 50 999  1.3  1.9  0.31  4.35  3.92  58 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 26 18 50 999  0.7  1.9  0.32  5.26  4.07  77 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 26 19 50 999  0.8  1.8  0.29  6.67  4.17  91 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 26 20 50 999  1.2  2.1  0.30  4.00  4.01  78 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 26 21 50 999  2.3  3.5  0.29  6.25  4.15 105 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 26 22 50 999  2.8  4.1  0.33  7.69  4.35  70 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 26 23 50 999  2.9  4.3  0.60  6.25  4.80 356 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 27 00 50 999  3.2  4.4  0.94  5.56  5.13   4 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 27 01 50 999  4.0  5.8  0.98  6.25  5.37 356 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 27 02 50 999  3.0  4.0  0.94  5.88  5.30   8 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 27 03 50 999  3.4  4.7  0.82  6.25  5.12 359 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 27 04 50 999  2.9  4.1  0.85  6.25  5.20   6 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 27 05 50 999  2.4  3.8  0.82  5.88  5.14   6 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 27 06 50 999  2.9  4.2  0.75  6.25  4.97   2 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 27 07 50 999  3.0  4.0  0.74  6.25  5.00  21 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 27 08 50 999  3.2  4.2  0.78  6.25  5.07  19 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 27 09 50 999  3.3  4.4  0.78  6.25  5.10  20 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 27 10 50 999  3.5  4.9  0.73  5.88  4.93  21 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 27 11 50 999  3.4  4.6  0.69  6.25  4.89  24 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 27 12 50 999  3.5  5.1  0.67  5.88  4.71  26 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 27 13 50 999  3.9  5.0  0.71  6.25  4.80  29 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 27 14 50 999  4.3  5.9  0.62  6.25  4.48  35 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 27 15 50 999  4.1  5.4  0.61  5.88  4.43  37 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 27 16 50 999  4.4  6.0  0.66  5.88  4.32  31 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 27 17 50 999  4.2  5.7  0.60  5.88  4.04  52 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 27 18 50 999  3.0  4.2  0.55  5.26  3.93  43 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 27 19 50 999  3.9  5.0  0.55  5.56  3.99  47 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 27 20 50 999  3.7  5.0  0.57  5.26  4.04  48 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 27 21 50 999  3.7  5.1  0.53  5.56  4.09  44 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 27 22 50 999  2.4  3.5  0.53  5.56  4.17  44 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 27 23 50 999  2.7  3.6  0.56  6.67  4.30  66 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 28 00 50 999  3.1  4.4  0.54  5.88  4.24  71 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 28 01 50 999  3.0  4.1  0.48  4.00  4.16  34 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 28 02 50 999  3.5  5.1  0.51  6.67  4.30  74 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 28 03 50 999  3.5  4.8  0.52  6.67  4.44  79 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 28 04 50 999  3.4  4.9  0.52  4.55  4.31  57 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 28 05 50 999  3.7  5.0  0.51  6.67  4.44  75 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 28 06 50 999  3.3  4.4  0.49  6.67  4.49  87 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 28 07 50 999  3.4  4.6  0.44  6.67  4.44  82 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 28 08 50 999  3.8  5.6  0.46  5.88  4.34  83 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 28 09 50 999  4.7  5.8  0.45  5.88  4.10  85 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 28 10 50 999  4.5  5.7  0.47  5.88  3.98  92 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 28 11 50 999  4.9  6.1  0.47  5.88  3.89  89 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 28 12 50 999  5.4  6.7  0.49  5.88  3.73  89 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 28 13 50 999  5.9  7.0  0.55  5.88  3.69  88 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 28 14 50 999  6.1  7.3  0.58  3.23  3.61 125 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 28 15 50 999  6.5  7.9  0.61  3.57  3.61 124 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 28 16 50 999  6.7  8.1  0.65  3.85  3.72 108 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 28 17 50 999  7.1  8.7  0.69  4.00  3.75 106 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 28 18 50 999  7.0  8.3  0.79  4.00  3.80 115 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 28 19 50 999  6.6  7.9  0.81  4.00  3.85 114 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 28 20 50 999  6.5  7.9  0.79  4.17  3.88 114 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 28 21 50 999  6.8  8.6  0.80  4.55  3.84 106 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 28 22 50 999  6.7  8.2  0.87  4.17  3.87 127 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 28 23 50 999  6.6  7.5  0.90  4.76  4.01 114 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 29 00 50 999  6.8  8.1  0.85  4.55  4.01 121 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 29 01 50 999  5.9  6.8  0.89  4.35  3.99 127 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 29 02 50 999  5.8  6.8  0.84  4.55  4.00 126 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 29 03 50 999  5.8  6.7  0.86  4.55  4.08 130 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 29 04 50 999  4.0  4.7  0.84  4.35  4.12 134 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 29 05 50 999  4.3  5.2  0.77  4.55  4.13 133 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 29 06 50 999  4.0  4.8  0.74  4.55  4.20 124 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 29 07 50 999  2.9  3.4  0.72  4.76  4.16 133 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 29 08 50 999  2.6  3.0  0.72  5.00  4.26 141 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 29 09 50 999  2.0  2.5  0.74  5.00  4.36 139 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 29 10 50 999  2.8  3.2  0.70  5.00  4.36 125 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 29 11 50 999  3.4  3.9  0.69  5.00  4.51 117 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 29 12 50 999  3.5  4.2  0.62  4.55  4.40 114 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 29 13 50 999  3.6  4.2  0.62  4.76  4.42 111 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 29 14 50 999  5.3  6.2  0.63  4.76  4.40 142 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 29 15 50 999  5.6  6.5  0.65  5.00  4.20 115 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 29 16 50 999  5.5  6.3  0.72  4.76  4.13 134 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 29 17 50 999  5.2  6.2  0.70  4.55  4.00  99 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 29 18 50 999  4.6  5.5  0.68  4.55  3.92  90 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 29 19 50 999  5.1  6.1  0.71  5.56  4.15 102 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 29 20 50 999  5.0  5.9  0.69  4.76  4.09 139 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 29 21 50 999  4.9  5.8  0.66  5.26  4.02 123 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 29 22 50 999  4.4  5.2  0.65  5.00  3.89 117 9999.0 999.0 999.0 999.0 99.0 99.00
2016 02 29 23 50 999  4.1  5.0  0.59  5.00  3.87  91 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 01 00 50 999  4.6  5.2  0.60  4.55  3.97 113 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 01 01 50 999  4.0  4.6  0.56  4.76  3.99 121 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 01 02 50 999  4.8  5.4  0.57  5.26  4.03 116 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 01 03 50 999  4.5  5.3  0.53  5.26  3.94 108 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 01 04 50 999  5.1  5.8  0.52  5.26  4.09 113 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 01 05 50 999  5.8  7.0  0.55  5.88  3.83 121 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 01 06 50 999  6.5  7.5  0.58  5.26  3.85 124 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 01 07 50 999  6.6  7.8  0.66  5.26  3.80 129 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 01 08 50 999  6.8  7.9  0.70  3.33  3.67 146 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 01 09 50 999  6.9  8.2  0.74  5.56  3.77 138 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 01 10 50 999  6.7  8.0  0.74  4.35  3.75 130 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 01 11 50 999  6.9  8.0  0.76  4.00  3.83 141 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 01 12 50 999  6.8  8.0  0.82  4.76  3.98 139 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 01 13 50 999  5.9  7.1  0.75  4.35  3.83 148 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 01 14 50 999  5.7  6.6  0.75  4.76  3.98 136 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 01 15 50 999  4.9  5.6  0.69  4.55  3.96 140 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 01 16 50 999  4.8  5.7  0.70  4.76  3.95 124 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 01 17 50 999  4.4  5.2  0.66  4.76  3.93 152 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 01 18 50 999  4.9  5.7  0.61  5.00  4.01 134 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 01 19 50 999  4.1  5.3  0.64  5.26  4.10 135 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 01 20 50 999  4.0  4.6  0.62  4.17  4.02 152 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 01 21 50 999  2.5  3.1  0.59  4.17  4.06 140 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 01 22 50 999  1.2  1.4  0.60  5.00  4.13 154 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 01 23 50 999  0.8  1.0  0.57  4.76  4.14 169 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 02 00 50 999  3.1  3.7  0.56  4.55  4.12 143 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 02 01 50 999  2.3  2.7  0.60  5.00  4.18 159 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 02 02 50 999  4.2  5.0  0.56  4.55  4.17 137 9999.0 999.0 999.0 999.0 99.0 99.00
2016 03 02 03 50 999  4.1  4.9  0.59  5.26  4.28 162 9999.0 999.0 999.0 999.0 99.0 99.00
