date,High,Low,Close,Adj Close,OT
2001-06-06,6.67551,6.546698,6.630047,6.304737,6.64899
2001-06-07,6.660356,6.505023,6.508812,6.189451,6.59595
2001-06-08,6.501235,6.391365,6.448194,6.131807,6.482292
2001-06-11,6.497446,6.410308,6.45956,6.142615,6.45956
2001-06-12,6.508812,6.440617,6.482292,6.164232,6.440617
2001-06-13,6.573218,6.410308,6.561852,6.239889,6.497446
2001-06-14,6.573218,6.326959,6.345902,6.034535,6.554275
2001-06-15,6.421674,6.24361,6.383788,6.070561,6.319382
2001-06-18,6.421674,6.061757,6.186781,5.883221,6.402731
2001-06-19,6.236033,6.073123,6.133741,5.832783,6.213301
2001-06-20,6.205724,6.095855,6.126163,5.825578,6.137529
2001-06-21,6.319382,6.118586,6.251187,5.944467,6.126163
2001-06-22,6.285285,6.186781,6.251187,5.944467,6.251187
2001-06-25,6.326959,6.137529,6.315593,6.005712,6.24361
2001-06-26,6.345902,6.251187,6.285285,5.976892,6.326959
2001-06-27,6.364845,6.247399,6.308016,5.998507,6.364845
2001-06-28,6.319382,6.175415,6.182992,5.879617,6.281496
2001-06-29,6.182992,6.182992,6.182992,5.879617,6.182992
2001-07-02,6.247399,6.092066,6.099643,5.800358,6.167838
2001-07-03,6.19057,6.061757,6.114798,5.814771,6.137529
2001-07-04,6.175415,6.092066,6.103432,5.803961,6.114798
2001-07-05,6.10722,5.967042,6.035237,5.739112,6.10722
2001-07-06,6.118586,5.963254,5.967042,5.674263,6.118586
2001-07-09,6.046603,5.914002,5.997351,5.703086,5.967042
2001-07-10,6.031449,5.948099,6.023871,5.728305,5.985985
2001-07-11,6.092066,5.970831,5.970831,5.677867,6.023871
2001-07-12,6.008717,5.895059,5.902636,5.613018,5.970831
2001-07-13,6.050391,5.910213,5.910213,5.620223,6.004928
2001-07-16,6.023871,5.758669,5.773824,5.490527,5.910213
2001-07-17,5.868539,5.762458,5.86475,5.576991,5.777612
2001-07-18,5.910213,5.826864,5.898848,5.609416,5.834441
2001-07-19,5.906425,5.819287,5.868539,5.580594,5.906425
2001-07-20,6.004928,5.872327,5.993563,5.699483,5.89127
2001-07-23,5.989774,5.910213,5.929156,5.638237,5.985985
2001-07-24,5.948099,5.758669,5.834441,5.54817,5.917791
2001-07-25,5.857173,5.770035,5.777612,5.494128,5.788978
2001-07-26,5.804133,5.554085,5.591971,5.317596,5.758669
2001-07-27,5.626068,5.436639,5.508622,5.238337,5.569239
2001-07-30,5.531353,5.144916,5.288883,5.029378,5.508622
2001-07-31,5.413907,5.148705,5.2169,4.960928,5.258574
2001-08-01,5.37981,5.220688,5.376021,5.112242,5.220688
2001-08-02,5.387387,5.171437,5.304038,5.04379,5.387387
2001-08-03,5.322981,5.258574,5.29646,5.036584,5.304038
2001-08-06,5.349501,4.925178,5.084299,4.834833,5.228266
2001-08-07,5.213111,4.963064,5.175225,4.921299,4.985795
2001-08-08,5.224477,5.057779,5.099453,4.849243,5.171437
2001-08-09,5.239631,5.099453,5.232054,4.975339,5.103242
2001-08-10,5.341924,5.19038,5.300249,5.040187,5.266152
2001-08-13,5.330558,5.2169,5.228266,4.971735,5.304038
2001-08-14,5.288883,4.963064,5.186591,4.932106,5.266152
2001-08-15,5.228266,5.10703,5.182802,4.928504,5.228266
2001-08-16,5.182802,5.00095,5.046413,4.798806,5.171437
2001-08-17,5.095665,5.012315,5.031258,4.784395,5.069144
2001-08-20,5.133551,5.02747,5.125973,4.874463,5.02747
2001-08-21,5.19038,5.095665,5.110819,4.860051,5.133551
2001-08-22,5.114608,4.947909,4.997161,4.75197,5.114608
2001-08-23,5.031258,4.925178,4.970641,4.726753,4.963064
2001-08-24,5.046413,4.887292,4.89108,4.651095,4.982007
2001-08-27,4.853194,4.587992,4.599358,4.390691,4.853194
2001-08-28,4.86456,4.584204,4.853194,4.633011,4.591781
2001-08-29,4.921389,4.735748,4.849406,4.629395,4.849406
2001-08-30,4.883503,4.762268,4.792577,4.575144,4.762268
2001-08-31,4.792577,4.690285,4.773634,4.55706,4.792577
2001-09-03,4.716805,4.62209,4.644821,4.434091,4.716805
2001-09-04,4.921389,4.625878,4.849406,4.629395,4.625878
2001-09-05,4.982007,4.849406,4.925178,4.701729,4.887292
2001-09-06,4.963064,4.830463,4.86456,4.643861,4.917601
2001-09-07,4.887292,4.678919,4.686496,4.473876,4.883503
2001-09-10,4.910023,4.618301,4.86456,4.643861,4.618301
2001-09-11,4.993372,4.868349,4.966852,4.741513,4.887292
2001-09-12,4.955486,4.773634,4.925178,4.701729,4.887292
2001-09-13,5.00095,4.894869,4.925178,4.701729,4.936544
2001-09-14,4.974429,4.803943,4.879715,4.658329,4.925178
2001-09-17,4.955486,4.762268,4.81152,4.593228,4.868349
2001-09-18,4.925178,4.773634,4.868349,4.647479,4.81152
2001-09-19,4.982007,4.826674,4.978218,4.752364,4.868349
2001-09-20,5.038836,4.925178,4.978218,4.752364,5.00095
2001-09-21,5.012315,4.879715,4.910023,4.687263,4.925178
2001-09-24,4.989584,4.830463,4.868349,4.647479,4.883503
2001-09-25,4.963064,4.86456,4.879715,4.658329,4.955486
2001-09-26,4.925178,4.803943,4.860772,4.640244,4.89108
2001-09-27,4.921389,4.769845,4.830463,4.611311,4.830463
