Date,High,Low,Close,Adj Close,Volume,OT
2003-10-02,2.477743,2.386817,2.447434,2.336397,0,2.40576
2003-10-03,2.477743,2.386817,2.447434,2.336397,0,2.40576
2003-10-06,2.477743,2.386817,2.447434,2.336397,0,2.40576
2003-10-07,2.477743,2.386817,2.447434,2.336397,0,2.40576
2003-10-08,2.693693,2.477743,2.693693,2.571483,8358190,2.481532
2003-10-09,2.826294,2.67475,2.724002,2.600418,13887551,2.720213
2003-10-10,2.822505,2.670962,2.777042,2.651051,7285899,2.697482
2003-10-13,2.833871,2.735368,2.799774,2.672752,4821489,2.777042
2003-10-14,2.913432,2.777042,2.792197,2.665519,6159987,2.792197
2003-10-15,2.803562,2.708848,2.716425,2.593184,3894830,2.792197
2003-10-16,2.777042,2.708848,2.742945,2.618501,2636133,2.720213
2003-10-17,2.758099,2.689905,2.724002,2.600418,1776746,2.742945
2003-10-20,2.739156,2.625498,2.644441,2.524466,2719480,2.70127
2003-10-21,2.727791,2.587612,2.724002,2.600418,3282815,2.644441
2003-10-22,2.784619,2.667173,2.754311,2.629351,4046989,2.720213
2003-10-23,2.777042,2.693693,2.693693,2.571483,2396664,2.754311
2003-10-24,2.689905,2.500475,2.515629,2.401498,3941816,2.689905
2003-10-27,2.462589,2.265581,2.265581,2.162795,3319937,2.462589
2003-10-28,2.21633,2.064786,2.136769,2.039827,6272994,2.114038
2003-10-29,2.132981,1.928396,1.981437,1.891542,5181295,2.121615
2003-10-30,2.007957,1.913242,1.943551,1.855375,2462142,1.951128
2003-10-31,2.057209,1.939762,1.985225,1.895158,2575701,1.962494
2003-11-03,1.981437,1.913242,1.943551,1.855375,1993177,1.981437
2003-11-04,2.004168,1.913242,1.989014,1.898775,3191428,1.951128
2003-11-05,2.015534,1.89051,1.894299,1.808357,2878188,1.989014
2003-11-06,1.879144,1.708657,1.757909,1.678155,3660292,1.879144
2003-11-07,1.83747,1.708657,1.780641,1.699856,2742333,1.735178
2003-11-10,1.792007,1.723812,1.765486,1.685388,1249461,1.757909
2003-11-11,1.818527,1.742755,1.814738,1.732406,1564992,1.780641
2003-11-12,1.807161,1.742755,1.746543,1.667305,1111952,1.807161
2003-11-13,1.807161,1.723812,1.780641,1.699856,985480,1.723812
2003-11-14,1.833681,1.754121,1.829893,1.746873,1984163,1.773064
2003-11-17,1.89051,1.799584,1.875356,1.790274,2181933,1.829893
2003-11-18,1.875356,1.780641,1.788218,1.707089,1921470,1.875356
2003-11-19,1.882933,1.776852,1.848836,1.764957,2430542,1.792007
2003-11-20,2.034477,1.852624,2.004168,1.913242,5662510,1.852624
2003-11-21,2.042054,1.913242,1.958705,1.869841,4100579,2.011745
2003-11-24,2.072363,1.954916,2.019323,1.927709,3555488,1.954916
2003-11-25,2.117826,1.989014,2.034477,1.942175,5679255,2.019323
2003-11-26,2.155712,2.019323,2.121615,2.02536,4923107,2.0269
2003-11-27,2.280736,2.114038,2.117826,2.021743,10162248,2.136769
2003-11-28,2.144346,2.042054,2.076152,1.98196,2724123,2.114038
2003-12-01,2.121615,2.057209,2.117826,2.021743,2234050,2.083729
2003-12-02,2.140558,2.083729,2.098883,2.003659,1941995,2.110249
2003-12-03,2.132981,2.064786,2.091306,1.996426,1757868,2.125403
2003-12-04,2.163289,2.091306,2.110249,2.014509,2854934,2.091306
2003-12-05,2.136769,2.042054,2.064786,1.971109,2915468,2.110249
2003-12-08,2.083729,2.007957,2.023111,1.931325,1551565,2.064786
2003-12-09,2.072363,2.004168,2.05342,1.960259,969514,2.007957
2003-12-10,2.072363,2.034477,2.068574,1.974725,1294336,2.05342
2003-12-11,2.10646,2.064786,2.098883,2.003659,1404783,2.064786
2003-12-12,2.098883,2.045843,2.064786,1.971109,813176,2.098883
2003-12-15,2.095095,2.034477,2.042054,1.949408,707121,2.064786
2003-12-16,2.045843,1.977648,2.00038,1.909625,1180177,2.045843
2003-12-17,2.045843,1.985225,2.00038,1.909625,1493562,2.015534
2003-12-18,2.00038,1.882933,1.894299,1.808357,2060656,2.00038
2003-12-19,1.905665,1.742755,1.757909,1.678155,2682369,1.894299
2003-12-22,1.81095,1.670771,1.803372,1.721556,2929104,1.742755
2003-12-23,1.803372,1.750332,1.780641,1.699856,1787170,1.799584
2003-12-24,1.792007,1.754121,1.765486,1.685388,1385485,1.773064
2003-12-25,1.780641,1.723812,1.750332,1.670922,1495809,1.776852
2003-12-26,1.799584,1.742755,1.780641,1.699856,1072890,1.750332
2003-12-29,1.829893,1.788218,1.799584,1.717939,1676622,1.788218
2003-12-30,1.81095,1.735178,1.754121,1.674539,1085567,1.803372
2003-12-31,1.761698,1.723812,1.731389,1.652838,709220,1.742755
2004-01-01,1.761698,1.723812,1.731389,1.652838,0,1.742755
2004-01-02,1.742755,1.697292,1.708657,1.631137,1684430,1.731389
2004-01-05,1.716235,1.610154,1.659406,1.584121,3320869,1.704869
2004-01-06,1.67456,1.553325,1.583634,1.511787,3416595,1.659406
2004-01-07,1.640463,1.583634,1.613943,1.54072,1839215,1.587422
2004-01-08,1.685926,1.602577,1.678349,1.602205,2124949,1.613943
2004-01-09,1.807161,1.682137,1.7276,1.649221,3373170,1.682137
2004-01-12,1.742755,1.666983,1.697292,1.620288,1307945,1.731389
2004-01-13,1.818527,1.678349,1.803372,1.721556,2944534,1.693503
2004-01-14,1.814738,1.754121,1.784429,1.703472,1845281,1.803372
2004-01-15,1.86399,1.754121,1.833681,1.750489,5118185,1.799584
2004-01-16,1.985225,1.848836,1.973859,1.884308,8984345,1.848836
2004-01-19,1.985225,1.848836,1.973859,1.884308,0,1.848836
2004-01-20,1.985225,1.848836,1.973859,1.884308,0,1.848836
2004-01-21,1.985225,1.848836,1.973859,1.884308,0,1.848836
2004-01-22,1.985225,1.848836,1.973859,1.884308,0,1.848836
2004-01-23,1.985225,1.848836,1.973859,1.884308,0,1.848836
2004-01-26,1.985225,1.848836,1.973859,1.884308,0,1.848836
2004-01-27,1.985225,1.848836,1.973859,1.884308,0,1.848836
2004-01-28,1.985225,1.848836,1.973859,1.884308,0,1.848836
2004-01-29,2.10646,1.989014,2.023111,1.931325,5180379,2.083729
2004-01-30,2.019323,1.939762,1.973859,1.884308,3827940,2.019323
2004-02-02,2.045843,1.951128,2.0269,1.934943,3720130,1.992802
2004-02-03,2.114038,2.038266,2.083729,1.989193,5347927,2.038266
2004-02-04,2.10646,2.045843,2.102672,2.007277,5240146,2.091306
2004-02-05,2.178444,2.098883,2.174655,2.075994,5273319,2.102672
2004-02-06,2.182232,2.004168,2.076152,1.98196,4692500,2.178444
2004-02-09,2.121615,2.045843,2.117826,2.021743,2660279,2.05342
2004-02-10,2.151924,2.091306,2.140558,2.043444,4484729,2.121615
2004-02-11,2.341353,2.163289,2.318622,2.213429,15454587,2.163289
2004-02-12,2.386817,2.235273,2.307256,2.202579,7457261,2.311045
2004-02-13,2.311045,2.201175,2.227695,2.126628,4428436,2.311045
2004-02-16,2.307256,2.204964,2.303467,2.198962,3442753,2.220118
2004-02-17,2.375451,2.299679,2.356508,2.249597,5104085,2.303467
2004-02-18,2.462589,2.333776,2.348931,2.242363,7830610,2.386817
2004-02-19,2.386817,2.318622,2.383028,2.274913,3923067,2.348931
2004-02-20,2.383028,2.318622,2.360296,2.253212,2490562,2.383028
2004-02-23,2.360296,2.235273,2.265581,2.162795,4106800,2.348931
2004-02-24,2.258004,2.18981,2.212541,2.11216,3299198,2.227695
2004-02-25,2.261793,2.121615,2.140558,2.043444,2603086,2.201175
2004-02-26,2.132981,2.064786,2.098883,2.003659,2708711,2.121615
2004-02-27,2.174655,2.083729,2.170867,2.072377,1971747,2.114038
2004-03-01,2.197387,2.121615,2.186021,2.086844,1445497,2.167078
2004-03-02,2.201175,2.136769,2.18981,2.090461,1776680,2.186021
2004-03-03,2.193598,2.102672,2.114038,2.018126,1279924,2.18981
2004-03-04,2.140558,2.064786,2.136769,2.039827,1403447,2.102672
2004-03-05,2.140558,2.098883,2.10646,2.010892,1293090,2.129192
2004-03-08,2.10646,2.030688,2.034477,1.942175,1625218,2.102672
2004-03-09,2.064786,2.007957,2.015534,1.924092,1291374,2.015534
2004-03-10,2.057209,2.011745,2.049631,1.956642,1237288,2.015534
2004-03-11,2.102672,2.045843,2.083729,1.989193,1381428,2.05342
2004-03-12,2.10646,2.045843,2.083729,1.989193,1789479,2.083729
2004-03-15,2.114038,1.943551,2.098883,2.003659,8384828,1.970071
2004-03-16,2.208752,2.064786,2.204964,2.104928,6271490,2.083729
2004-03-17,2.246638,2.159501,2.208752,2.108544,4913558,2.197387
2004-03-18,2.254216,2.167078,2.220118,2.119394,3556206,2.204964
2004-03-19,2.345142,2.197387,2.337565,2.231513,11714254,2.21633
2004-03-22,2.303467,2.235273,2.284524,2.180878,8400256,2.280736
2004-03-23,2.29589,2.21633,2.24285,2.141095,3107901,2.284524
2004-03-24,2.273159,2.197387,2.231484,2.130244,2997678,2.227695
2004-03-25,2.250427,2.182232,2.201175,2.101311,2237238,2.223907
2004-03-26,2.204964,2.121615,2.140558,2.043444,2783884,2.204964
2004-03-29,2.159501,2.098883,2.151924,2.054294,2759474,2.129192
2004-03-30,2.151924,2.102672,2.140558,2.043444,1012574,2.151924
2004-03-31,2.197387,2.144346,2.193598,2.094077,2823677,2.144346
2004-04-01,2.29589,2.163289,2.276947,2.173645,7090938,2.197387
2004-04-02,2.436068,2.303467,2.356508,2.249597,17614225,2.303467
2004-04-05,2.348931,2.284524,2.326199,2.220662,4938559,2.348931
2004-04-06,2.364085,2.29589,2.348931,2.242363,3739255,2.311045
2004-04-07,2.352719,2.29589,2.326199,2.220662,2895492,2.345142
2004-04-08,2.345142,2.276947,2.284524,2.180878,2848810,2.333776
2004-04-09,2.375451,2.197387,2.21633,2.115778,3421750,2.280736
2004-04-12,2.29589,2.223907,2.273159,2.170029,1957151,2.223907
2004-04-13,2.337565,2.258004,2.288313,2.184495,2047268,2.273159
2004-04-14,2.326199,2.193598,2.231484,2.130244,1911379,2.288313
2004-04-15,2.231484,2.231484,2.231484,2.130244,0,2.231484
2004-04-16,2.197387,2.007957,2.155712,2.05791,4929812,2.18981
2004-04-19,2.21633,2.042054,2.064786,1.971109,2516286,2.140558
2004-04-20,2.129192,2.015534,2.05342,1.960259,1436153,2.064786
2004-04-21,2.121615,2.034477,2.091306,1.996426,2018891,2.049631
2004-04-22,2.121615,2.076152,2.10646,2.010892,1028855,2.083729
2004-04-23,2.144346,2.076152,2.076152,1.98196,1001953,2.083729
2004-04-26,2.072363,1.989014,1.992802,1.902391,1277247,2.060997
2004-04-27,2.0269,1.939762,1.973859,1.884308,1067729,1.970071
2004-04-28,2.007957,1.947339,1.992802,1.902391,701655,1.970071
2004-04-29,2.034477,1.977648,1.985225,1.895158,1106058,1.992802
2004-04-30,2.019323,1.954916,2.00038,1.909625,814818,1.992802
2004-05-03,2.019323,1.954916,2.00038,1.909625,0,1.992802
2004-05-04,2.019323,1.954916,2.00038,1.909625,0,1.992802
2004-05-05,2.019323,1.954916,2.00038,1.909625,0,1.992802
2004-05-06,2.019323,1.954916,2.00038,1.909625,0,1.992802
2004-05-07,2.019323,1.954916,2.00038,1.909625,0,1.992802
2004-05-10,2.030688,1.932185,2.00038,1.909625,787618,2.00038
2004-05-11,2.0269,1.989014,2.023111,1.931325,614269,1.989014
2004-05-12,2.102672,2.023111,2.083729,1.989193,1118672,2.023111
2004-05-13,2.064786,2.0269,2.049631,1.956642,448791,2.049631
2004-05-14,2.049631,1.985225,2.0269,1.934943,553753,2.030688
2004-05-17,2.060997,1.981437,2.057209,1.963876,706781,2.0269
2004-05-18,2.129192,1.977648,2.129192,2.032593,3933008,2.057209
2004-05-19,2.174655,2.076152,2.151924,2.054294,3377293,2.076152
2004-05-20,2.182232,2.083729,2.129192,2.032593,1266692,2.140558
2004-05-21,2.155712,2.064786,2.117826,2.021743,995566,2.125403
2004-05-24,2.117826,2.117826,2.117826,2.021743,0,2.117826
2004-05-25,2.117826,1.966282,1.977648,1.887925,1201021,2.117826
2004-05-26,1.977648,1.932185,1.954916,1.866224,883461,1.954916
2004-05-27,2.083729,1.951128,2.060997,1.967493,1552508,1.951128
2004-05-28,2.132981,2.042054,2.083729,1.989193,1575733,2.068574
2004-05-31,2.098883,2.045843,2.095095,2.000043,537539,2.083729
2004-06-01,2.117826,2.068574,2.117826,2.021743,1001196,2.076152
2004-06-02,2.21633,2.087517,2.204964,2.104928,5601973,2.102672
2004-06-03,2.204964,2.140558,2.155712,2.05791,2561997,2.204964
2004-06-04,2.186021,2.114038,2.140558,2.043444,1403054,2.159501
2004-06-07,2.197387,2.045843,2.083729,1.989193,1209964,2.170867
2004-06-08,2.07994,2.007957,2.019323,1.927709,682125,2.05342
2004-06-09,2.057209,1.894299,1.898087,1.811974,1829072,2.019323
2004-06-10,1.962494,1.894299,1.928396,1.840907,1111226,1.894299
2004-06-11,1.992802,1.913242,1.928396,1.840907,792773,1.951128
2004-06-14,1.928396,1.780641,1.792007,1.710706,1017653,1.928396
2004-06-15,1.867779,1.780641,1.856413,1.77219,476746,1.780641
2004-06-16,1.867779,1.818527,1.848836,1.764957,687325,1.867779
2004-06-17,1.856413,1.735178,1.761698,1.681772,964596,1.848836
2004-06-18,1.799584,1.761698,1.792007,1.710706,620656,1.773064
2004-06-21,1.852624,1.784429,1.848836,1.764957,527028,1.799584
2004-06-22,1.875356,1.822315,1.845047,1.76134,600169,1.822315
2004-06-23,1.882933,1.742755,1.871567,1.786657,763094,1.742755
2004-06-24,1.882933,1.826104,1.833681,1.750489,513646,1.852624
2004-06-25,1.860201,1.742755,1.750332,1.670922,485931,1.807161
2004-06-28,1.867779,1.712446,1.761698,1.681772,994436,1.773064
2004-06-29,1.81095,1.742755,1.780641,1.699856,570337,1.754121
2004-06-30,1.788218,1.742755,1.750332,1.670922,208916,1.788218
2004-07-01,1.818527,1.731389,1.807161,1.725172,545861,1.735178
2004-07-02,1.818527,1.780641,1.795795,1.714322,401069,1.818527
2004-07-05,1.799584,1.761698,1.780641,1.699856,305791,1.780641
2004-07-06,1.799584,1.776852,1.792007,1.710706,908085,1.780641
2004-07-07,1.784429,1.723812,1.731389,1.652838,560405,1.784429
2004-07-08,1.750332,1.693503,1.742755,1.663689,1170498,1.731389
2004-07-09,1.750332,1.704869,1.708657,1.631137,355276,1.742755
2004-07-12,1.697292,1.598788,1.598788,1.526253,869503,1.697292
2004-07-13,1.629097,1.587422,1.625308,1.55157,492277,1.591211
2004-07-14,1.625308,1.572268,1.610154,1.537104,614886,1.610154
2004-07-15,1.659406,1.598788,1.655617,1.580504,869595,1.606365
2004-07-16,1.795795,1.659406,1.773064,1.692623,2555662,1.666983
2004-07-19,1.951128,1.818527,1.935973,1.84814,8873193,1.826104
2004-07-20,1.913242,1.856413,1.871567,1.786657,3898335,1.886722
2004-07-21,1.89051,1.83747,1.867779,1.78304,1958051,1.856413
2004-07-22,1.871567,1.780641,1.833681,1.750489,1829235,1.871567
2004-07-23,1.86399,1.761698,1.860201,1.775806,1275228,1.818527
2004-07-26,1.879144,1.788218,1.860201,1.775806,942514,1.841258
2004-07-27,1.860201,1.81095,1.852624,1.768573,1358721,1.856413
2004-07-28,1.894299,1.822315,1.886722,1.801124,1411049,1.852624
2004-07-29,1.898087,1.841258,1.886722,1.801124,1399448,1.89051
2004-07-30,1.89051,1.826104,1.871567,1.786657,1307457,1.886722
2004-08-02,1.856413,1.803372,1.833681,1.750489,720952,1.829893
2004-08-03,1.83747,1.769275,1.799584,1.717939,1121786,1.799584
2004-08-04,1.901876,1.795795,1.871567,1.786657,1739500,1.795795
2004-08-05,1.86399,1.799584,1.814738,1.732406,999034,1.848836
2004-08-06,1.818527,1.742755,1.765486,1.685388,1825799,1.814738
2004-08-09,1.776852,1.742755,1.773064,1.692623,478646,1.742755
2004-08-10,1.784429,1.754121,1.773064,1.692623,496618,1.761698
2004-08-11,1.807161,1.754121,1.807161,1.725172,866864,1.761698
2004-08-12,1.792007,1.750332,1.773064,1.692623,846616,1.792007
2004-08-13,1.795795,1.731389,1.776852,1.696239,721968,1.754121
2004-08-16,1.792007,1.746543,1.761698,1.681772,543232,1.761698
2004-08-17,1.773064,1.704869,1.761698,1.681772,591532,1.742755
2004-08-18,1.792007,1.731389,1.735178,1.656455,800129,1.761698
2004-08-19,1.723812,1.613943,1.636674,1.56242,1813467,1.723812
2004-08-20,1.682137,1.572268,1.64804,1.573271,978198,1.640463
2004-08-23,1.678349,1.617731,1.655617,1.580504,998086,1.62152
2004-08-24,1.7276,1.632886,1.704869,1.627521,2066267,1.666983
2004-08-25,1.708657,1.666983,1.693503,1.616671,709919,1.708657
2004-08-26,1.693503,1.629097,1.644251,1.569654,1030462,1.663194
2004-08-27,1.663194,1.629097,1.651828,1.576887,443895,1.632886
2004-08-30,1.67456,1.629097,1.67456,1.598588,529486,1.636674
2004-08-31,1.746543,1.685926,1.70108,1.623904,1729776,1.723812
2004-09-01,1.704869,1.651828,1.655617,1.580504,617592,1.704869
2004-09-02,1.712446,1.644251,1.712446,1.634755,744573,1.644251
2004-09-03,1.731389,1.685926,1.704869,1.627521,1641240,1.70108
2004-09-06,1.723812,1.693503,1.716235,1.638372,604241,1.704869
2004-09-07,1.723812,1.682137,1.708657,1.631137,787634,1.723812
2004-09-08,1.716235,1.682137,1.693503,1.616671,490550,1.689714
2004-09-09,1.689714,1.64804,1.659406,1.584121,576440,1.685926
2004-09-10,1.659406,1.610154,1.655617,1.580504,630444,1.640463
2004-09-13,1.666983,1.606365,1.610154,1.537104,559837,1.666983
2004-09-14,1.712446,1.613943,1.693503,1.616671,1074423,1.613943
2004-09-15,1.814738,1.693503,1.776852,1.696239,3859862,1.697292
2004-09-16,1.807161,1.746543,1.799584,1.717939,2980434,1.780641
2004-09-17,1.845047,1.784429,1.833681,1.750489,3027251,1.795795
2004-09-20,1.924608,1.803372,1.920819,1.833674,4997465,1.875356
2004-09-21,2.0269,1.860201,1.962494,1.873458,6364052,1.951128
2004-09-22,1.992802,1.871567,1.973859,1.884308,5073738,1.932185
2004-09-23,2.170867,2.019323,2.068574,1.974725,22338003,2.125403
2004-09-24,2.148135,2.019323,2.019323,1.927709,8903751,2.091306
2004-09-27,2.072363,1.932185,1.947339,1.858991,2975849,2.038266
2004-09-28,1.985225,1.932185,1.973859,1.884308,1264166,1.962494
2004-09-29,1.985225,1.822315,1.894299,1.808357,1895357,1.958705
2004-09-30,1.932185,1.856413,1.924608,1.837291,1883218,1.882933
2004-10-01,1.932185,1.856413,1.924608,1.837291,0,1.882933
2004-10-04,1.932185,1.856413,1.924608,1.837291,0,1.882933
2004-10-05,1.932185,1.856413,1.924608,1.837291,0,1.882933
2004-10-06,1.932185,1.856413,1.924608,1.837291,0,1.882933
2004-10-07,1.932185,1.856413,1.924608,1.837291,0,1.882933
2004-10-08,2.05342,1.951128,2.045843,1.953026,2972764,1.951128
2004-10-11,2.072363,2.007957,2.011745,1.920475,2997498,2.045843
2004-10-12,2.015534,1.962494,1.962494,1.873458,1272710,2.015534
2004-10-13,1.989014,1.91703,1.935973,1.84814,1322074,1.962494
2004-10-14,1.932185,1.784429,1.799584,1.717939,1666579,1.932185
2004-10-15,1.83747,1.742755,1.746543,1.667305,1645199,1.780641
2004-10-18,1.814738,1.67456,1.799584,1.717939,1971019,1.746543
2004-10-19,1.818527,1.742755,1.765486,1.685388,1653460,1.799584
2004-10-20,1.784429,1.704869,1.754121,1.674539,1185401,1.765486
2004-10-21,1.769275,1.685926,1.693503,1.616671,1214763,1.754121
2004-10-22,1.693503,1.610154,1.666983,1.591354,1850166,1.666983
2004-10-25,1.7276,1.666983,1.682137,1.605821,1329298,1.704869
2004-10-26,1.697292,1.617731,1.693503,1.616671,1106984,1.67456
2004-10-27,1.765486,1.644251,1.757909,1.678155,1777665,1.685926
2004-10-28,1.776852,1.7276,1.757909,1.678155,2127393,1.754121
2004-10-29,1.742755,1.629097,1.716235,1.638372,1555583,1.629097
2004-11-01,1.761698,1.697292,1.746543,1.667305,1722412,1.716235
2004-11-02,1.803372,1.757909,1.799584,1.717939,5535817,1.761698
2004-11-03,1.807161,1.757909,1.803372,1.721556,1674064,1.788218
2004-11-04,1.807161,1.704869,1.716235,1.638372,1337961,1.803372
2004-11-05,1.746543,1.704869,1.720023,1.641988,680066,1.742755
2004-11-08,1.754121,1.704869,1.731389,1.652838,476954,1.720023
2004-11-09,1.754121,1.689714,1.720023,1.641988,531262,1.735178
2004-11-10,1.81095,1.689714,1.795795,1.714322,1728261,1.712446
2004-11-11,1.871567,1.773064,1.776852,1.696239,2192657,1.788218
2004-11-12,1.845047,1.761698,1.818527,1.736023,1786299,1.761698
2004-11-15,1.856413,1.799584,1.83747,1.754107,1589693,1.83747
2004-11-16,1.848836,1.799584,1.822315,1.739639,860130,1.848836
2004-11-17,1.807161,1.769275,1.788218,1.707089,823048,1.807161
2004-11-18,1.818527,1.765486,1.818527,1.736023,728274,1.765486
2004-11-19,1.848836,1.784429,1.845047,1.76134,1806324,1.818527
2004-11-22,1.932185,1.848836,1.901876,1.815591,4717691,1.867779
2004-11-23,1.947339,1.882933,1.894299,1.808357,3092357,1.901876
2004-11-24,2.083729,1.89051,1.985225,1.895158,8546806,1.89051
2004-11-25,2.151924,1.970071,2.049631,1.956642,10881992,1.992802
2004-11-26,2.254216,1.973859,2.246638,2.144711,31246089,2.068574
2004-11-29,2.21633,2.023111,2.023111,1.931325,21392366,2.21633
2004-11-30,2.223907,1.970071,2.223907,2.123011,19124860,1.989014
2004-12-01,2.424703,2.265581,2.371662,2.264063,42756036,2.337565
2004-12-02,2.610344,2.314833,2.409548,2.30023,32762412,2.341353
2004-12-03,2.462589,2.32241,2.371662,2.264063,19217364,2.436068
2004-12-06,2.417125,2.329988,2.360296,2.253212,9996160,2.379239
2004-12-07,2.383028,2.231484,2.261793,2.159178,12962735,2.375451
2004-12-08,2.307256,2.178444,2.258004,2.155562,12117248,2.276947
2004-12-09,2.246638,2.148135,2.204964,2.104928,9057642,2.231484
2004-12-10,2.246638,2.098883,2.125403,2.028976,9087803,2.204964
2004-12-13,2.151924,2.057209,2.125403,2.028976,5453245,2.083729
2004-12-14,2.178444,2.110249,2.136769,2.039827,7576268,2.125403
2004-12-15,2.132981,1.981437,2.034477,1.942175,8975147,2.129192
2004-12-16,2.05342,1.958705,1.985225,1.895158,4218578,1.970071
2004-12-17,2.042054,1.962494,1.981437,1.891542,4444353,1.985225
2004-12-20,2.07994,1.954916,2.072363,1.978343,7065493,1.970071
2004-12-21,2.132981,2.045843,2.091306,1.996426,11629516,2.072363
2004-12-22,2.197387,2.007957,2.18981,2.090461,11793717,2.095095
2004-12-23,2.178444,2.091306,2.095095,2.000043,6397254,2.178444
2004-12-24,2.148135,2.091306,2.110249,2.014509,3357064,2.10646
2004-12-27,2.117826,2.007957,2.015534,1.924092,4116883,2.114038
2004-12-28,2.049631,1.962494,2.045843,1.953026,3287218,2.011745
2004-12-29,2.042054,1.977648,1.996591,1.906008,2466474,2.034477
2004-12-30,2.0269,1.954916,2.004168,1.913242,1797524,1.992802
2004-12-31,2.019323,1.875356,1.879144,1.79389,3748686,2.004168
2005-01-03,2.019323,1.875356,1.879144,1.79389,0,2.004168
2005-01-04,1.875356,1.788218,1.822315,1.739639,2320491,1.86399
2005-01-05,1.924608,1.807161,1.882933,1.797507,3648731,1.818527
2005-01-06,1.879144,1.807161,1.822315,1.739639,2858943,1.879144
2005-01-07,1.913242,1.792007,1.913242,1.826441,4982992,1.792007
2005-01-10,1.920819,1.875356,1.913242,1.826441,2987664,1.89051
2005-01-11,1.989014,1.91703,1.943551,1.855375,5926022,1.932185
2005-01-12,2.00038,1.901876,1.985225,1.895158,4560876,1.932185
2005-01-13,2.007957,1.958705,1.992802,1.902391,4348409,1.985225
2005-01-14,2.038266,1.932185,1.932185,1.844525,3636304,1.992802
2005-01-17,1.894299,1.83747,1.848836,1.764957,3684615,1.894299
2005-01-18,1.924608,1.848836,1.920819,1.833674,2497928,1.848836
2005-01-19,1.981437,1.901876,1.970071,1.880691,3672774,1.920819
2005-01-20,1.966282,1.898087,1.951128,1.862608,3145725,1.943551
2005-01-21,2.007957,1.882933,2.004168,1.913242,5726917,1.943551
2005-01-24,2.095095,2.011745,2.060997,1.967493,7936045,2.05342
2005-01-25,2.121615,2.011745,2.10646,2.010892,6452121,2.057209
2005-01-26,2.114038,2.030688,2.038266,1.945793,5109886,2.098883
2005-01-27,2.102672,1.996591,2.083729,1.989193,5705745,2.019323
2005-01-28,2.076152,1.89051,1.932185,1.844525,4779366,2.076152
2005-01-31,1.928396,1.765486,1.792007,1.710706,4879989,1.894299
2005-02-01,1.86399,1.788218,1.795795,1.714322,2263641,1.788218
2005-02-02,1.943551,1.803372,1.91703,1.830057,3802448,1.818527
2005-02-03,1.970071,1.875356,1.928396,1.840907,3688437,1.898087
2005-02-04,1.958705,1.867779,1.913242,1.826441,3693869,1.924608
2005-02-07,1.958705,1.867779,1.913242,1.826441,0,1.924608
2005-02-08,1.958705,1.867779,1.913242,1.826441,0,1.924608
2005-02-09,1.958705,1.867779,1.913242,1.826441,0,1.924608
2005-02-10,1.958705,1.867779,1.913242,1.826441,0,1.924608
2005-02-11,1.958705,1.867779,1.913242,1.826441,0,1.924608
2005-02-14,1.958705,1.867779,1.913242,1.826441,0,1.924608
2005-02-15,1.958705,1.867779,1.913242,1.826441,0,1.924608
2005-02-16,1.989014,1.920819,1.943551,1.855375,2342568,1.924608
2005-02-17,2.076152,1.932185,2.072363,1.978343,7965628,1.932185
2005-02-18,2.064786,2.00038,2.004168,1.913242,4685331,2.064786
2005-02-21,2.102672,2.007957,2.064786,1.971109,5801092,2.007957
2005-02-22,2.114038,2.049631,2.098883,2.003659,7955564,2.076152
2005-02-23,2.159501,2.072363,2.110249,2.014509,6843050,2.098883
2005-02-24,2.117826,2.045843,2.098883,2.003659,5387319,2.110249
2005-02-25,2.170867,2.076152,2.07994,1.985576,7836214,2.095095
2005-02-28,2.155712,2.049631,2.132981,2.036211,5199268,2.076152
2005-03-01,2.148135,2.087517,2.117826,2.021743,3727702,2.140558
2005-03-02,2.21633,2.114038,2.129192,2.032593,9512403,2.132981
2005-03-03,2.121615,2.045843,2.095095,2.000043,4613935,2.114038
2005-03-04,2.102672,2.057209,2.07994,1.985576,2725678,2.083729
2005-03-07,2.102672,2.057209,2.091306,1.996426,2213512,2.07994
2005-03-08,2.178444,2.07994,2.163289,2.065144,5749819,2.114038
2005-03-09,2.18981,2.121615,2.136769,2.039827,4905835,2.18981
2005-03-10,2.117826,1.973859,1.992802,1.902391,7486369,2.114038
2005-03-11,2.023111,1.962494,2.011745,1.920475,4502403,1.989014
2005-03-14,2.18981,2.038266,2.136769,2.039827,14738713,2.083729
2005-03-15,2.18981,2.087517,2.178444,2.079611,8678472,2.117826
2005-03-16,2.178444,2.087517,2.144346,2.04706,5237432,2.178444
2005-03-17,2.32241,2.125403,2.235273,2.133862,15668817,2.140558
2005-03-18,2.284524,2.182232,2.223907,2.123011,10872938,2.246638
2005-03-21,2.235273,2.00038,2.064786,1.971109,9037257,2.227695
2005-03-22,2.167078,2.0269,2.114038,2.018126,6889349,2.05342
2005-03-23,2.182232,2.049631,2.132981,2.036211,4848689,2.114038
2005-03-24,2.167078,2.023111,2.098883,2.003659,5312909,2.132981
2005-03-25,2.121615,2.023111,2.038266,1.945793,4955241,2.102672
2005-03-28,2.060997,1.928396,1.996591,1.906008,3928526,2.0269
2005-03-29,2.034477,1.958705,1.962494,1.873458,2598747,1.996591
2005-03-30,1.939762,1.799584,1.807161,1.725172,5850023,1.939762
2005-03-31,1.86399,1.750332,1.848836,1.764957,2858133,1.780641
